"Ano","Espécie","Anos de Serviço do Segurado","Sexo","Clientela","Qte Benefícios Concedidos","Vlr Benefícios Concedidos (R$)","Vlr Benef Concedidos (Mil R$)"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","1034","1845409,31","1845,41"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","594","1109062,64","1109,06"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","2849","4804854,32","4804,85"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","1695","3022309,23","3022,31"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","7","16465,13","16,47"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","11","23251,05","23,25"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","18","37421,55","37,42"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","1","3218,73","3,22"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","2","6437,46","6,44"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","3","9842,19","9,84"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","3","8332,80","8,33"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","132","241504,83","241,50"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","243","471859,62","471,86"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","359","685427,24","685,43"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","102","199717,28","199,72"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","13","26829,08","26,83"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","27","49619,05","49,62"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","56","112999,61","113,00"
"2009","42-Ap Tempo Contrib Lops","Ignorado","Masculino","Urbana","1460","1766446,39","1766,45"
"2009","46-Ap Tempo Contrib Especial","Até 15 Anos","Masculino","Urbana","165","324114,14","324,11"
"2009","46-Ap Tempo Contrib Especial","16 Anos","Masculino","Urbana","33","61145,37","61,15"
"2009","46-Ap Tempo Contrib Especial","17 Anos","Masculino","Urbana","33","75256,90","75,26"
"2009","46-Ap Tempo Contrib Especial","18 Anos","Masculino","Urbana","38","88233,47","88,23"
"2009","46-Ap Tempo Contrib Especial","19 Anos","Masculino","Urbana","28","62949,78","62,95"
"2009","46-Ap Tempo Contrib Especial","20 Anos","Masculino","Urbana","53","121074,13","121,07"
"2009","46-Ap Tempo Contrib Especial","21 Anos","Masculino","Urbana","29","71678,19","71,68"
"2009","46-Ap Tempo Contrib Especial","22 Anos","Masculino","Urbana","21","50291,61","50,29"
"2009","46-Ap Tempo Contrib Especial","23 Anos","Masculino","Urbana","21","36647,53","36,65"
"2009","46-Ap Tempo Contrib Especial","24 Anos","Masculino","Urbana","47","105372,24","105,37"
"2009","46-Ap Tempo Contrib Especial","25 Anos","Masculino","Urbana","1644","3931784,18","3931,78"
"2009","46-Ap Tempo Contrib Especial","26 Anos","Masculino","Urbana","755","1755960,41","1755,96"
"2009","46-Ap Tempo Contrib Especial","27 Anos","Masculino","Urbana","454","1103392,79","1103,39"
"2009","46-Ap Tempo Contrib Especial","28 Anos","Masculino","Urbana","328","768473,74","768,47"
"2009","46-Ap Tempo Contrib Especial","29 Anos","Masculino","Urbana","225","529288,49","529,29"
"2009","46-Ap Tempo Contrib Especial","30 Anos","Masculino","Urbana","133","304850,12","304,85"
"2009","46-Ap Tempo Contrib Especial","31 Anos","Masculino","Urbana","62","153530,99","153,53"
"2009","46-Ap Tempo Contrib Especial","32 Anos","Masculino","Urbana","33","75515,70","75,52"
"2009","46-Ap Tempo Contrib Especial","33 Anos","Masculino","Urbana","11","24754,72","24,75"
"2009","46-Ap Tempo Contrib Especial","34 Anos","Masculino","Urbana","6","12908,38","12,91"
"2009","46-Ap Tempo Contrib Especial","35 Anos","Masculino","Urbana","3","6767,13","6,77"
"2009","46-Ap Tempo Contrib Especial","36 Anos","Masculino","Urbana","1","1939,51","1,94"
"2009","46-Ap Tempo Contrib Especial","37 Anos","Masculino","Urbana","1","3049,93","3,05"
"2009","46-Ap Tempo Contrib Especial","38 Anos","Masculino","Urbana","2","3647,92","3,65"
"2009","46-Ap Tempo Contrib Especial","Ignorado","Masculino","Urbana","65","116941,10","116,94"
"2009","Outras Ap Tempo Contrib","30 Anos","Masculino","Urbana","220","384711,05","384,71"
"2009","Outras Ap Tempo Contrib","30 Anos","Masculino","Urbana","1","3250,81","3,25"
"2009","Outras Ap Tempo Contrib","31 Anos","Masculino","Urbana","46","86290,36","86,29"
"2009","Outras Ap Tempo Contrib","32 Anos","Masculino","Urbana","17","35784,97","35,78"
"2009","Outras Ap Tempo Contrib","33 Anos","Masculino","Urbana","15","28530,78","28,53"
"2009","Outras Ap Tempo Contrib","34 Anos","Masculino","Urbana","4","10591,81","10,59"
"2009","Outras Ap Tempo Contrib","35 Anos","Masculino","Urbana","3","7997,53","8,00"
"2009","Outras Ap Tempo Contrib","36 Anos","Masculino","Urbana","2","5061,06","5,06"
"2009","Outras Ap Tempo Contrib","38 Anos","Masculino","Urbana","1","3171,30","3,17"
"2009","Outras Ap Tempo Contrib","Ignorado","Masculino","Urbana","6","8361,38","8,36"
"2009","42-Ap Tempo Contrib Lops","30 Anos","Masculino","Rural","13","7393,03","7,39"
"2009","42-Ap Tempo Contrib Lops","31 Anos","Masculino","Rural","24","13626,70","13,63"
"2009","42-Ap Tempo Contrib Lops","32 Anos","Masculino","Rural","143","72732,20","72,73"
"2009","42-Ap Tempo Contrib Lops","33 Anos","Masculino","Rural","268","130441,20","130,44"
"2009","42-Ap Tempo Contrib Lops","34 Anos","Masculino","Rural","127","65736,02","65,74"
"2009","42-Ap Tempo Contrib Lops","35 Anos","Masculino","Rural","502","310645,60","310,65"
"2009","42-Ap Tempo Contrib Lops","36 Anos","Masculino","Rural","155","90116,66","90,12"
"2009","42-Ap Tempo Contrib Lops","37 Anos","Masculino","Rural","100","65430,31","65,43"
"2009","42-Ap Tempo Contrib Lops","38 Anos","Masculino","Rural","88","51201,29","51,20"
"2009","42-Ap Tempo Contrib Lops","39 Anos","Masculino","Rural","58","38377,16","38,38"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Rural","19","9801,37","9,80"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Rural","30","19748,95","19,75"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Rural","35","21495,57","21,50"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Rural","2","1426,62","1,43"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Rural","3","2305,93","2,31"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Rural","1","1111,35","1,11"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Rural","10","7115,15","7,12"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Rural","6","3659,54","3,66"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Rural","6","4684,49","4,68"
"2009","42-Ap Tempo Contrib Lops","Ignorado","Masculino","Rural","27","14248,98","14,25"
"2009","42-Ap Tempo Contrib Lops","25 Anos","Feminino","Urbana","574","450722,90","450,72"
"2009","42-Ap Tempo Contrib Lops","26 Anos","Feminino","Urbana","2121","1239401,51","1239,40"
"2009","42-Ap Tempo Contrib Lops","27 Anos","Feminino","Urbana","9539","5285918,27","5285,92"
"2009","42-Ap Tempo Contrib Lops","28 Anos","Feminino","Urbana","12628","7361598,15","7361,60"
"2009","42-Ap Tempo Contrib Lops","29 Anos","Feminino","Urbana","5769","3583717,39","3583,72"
"2009","42-Ap Tempo Contrib Lops","30 Anos","Feminino","Urbana","40568","43213844,65","43213,84"
"2009","42-Ap Tempo Contrib Lops","31 Anos","Feminino","Urbana","7956","8596637,17","8596,64"
"2009","42-Ap Tempo Contrib Lops","32 Anos","Feminino","Urbana","4097","4753649,24","4753,65"
"2009","42-Ap Tempo Contrib Lops","33 Anos","Feminino","Urbana","2327","3030467,79","3030,47"
"2009","42-Ap Tempo Contrib Lops","34 Anos","Feminino","Urbana","1350","1845772,85","1845,77"
"2009","42-Ap Tempo Contrib Lops","35 Anos","Feminino","Urbana","949","1339569,15","1339,57"
"2009","42-Ap Tempo Contrib Lops","36 Anos","Feminino","Urbana","472","678091,44","678,09"
"2009","42-Ap Tempo Contrib Lops","37 Anos","Feminino","Urbana","283","408016,30","408,02"
"2009","42-Ap Tempo Contrib Lops","38 Anos","Feminino","Urbana","198","263540,91","263,54"
"2009","42-Ap Tempo Contrib Lops","39 Anos","Feminino","Urbana","121","168601,11","168,60"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","21","27310,52","27,31"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","20","18616,70","18,62"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","6","10467,13","10,47"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","82","103110,65","103,11"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","71","92485,02","92,49"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","25","25776,39","25,78"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","3","5028,69","5,03"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","1","1134,60","1,13"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","1","1863,72","1,86"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","8","11306,93","11,31"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","5","9672,45","9,67"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","1","897,23","0,90"
"2009","42-Ap Tempo Contrib Lops","Ignorado","Feminino","Urbana","310","229645,46","229,65"
"2009","46-Ap Tempo Contrib Especial","Até 15 Anos","Feminino","Urbana","2","1623,31","1,62"
"2009","46-Ap Tempo Contrib Especial","16 Anos","Feminino","Urbana","1","1255,50","1,26"
"2009","46-Ap Tempo Contrib Especial","17 Anos","Feminino","Urbana","2","3740,92","3,74"
"2009","46-Ap Tempo Contrib Especial","18 Anos","Feminino","Urbana","2","1959,73","1,96"
"2009","46-Ap Tempo Contrib Especial","20 Anos","Feminino","Urbana","3","3285,22","3,29"
"2009","46-Ap Tempo Contrib Especial","21 Anos","Feminino","Urbana","7","7964,98","7,96"
"2009","46-Ap Tempo Contrib Especial","23 Anos","Feminino","Urbana","4","5344,70","5,34"
"2009","46-Ap Tempo Contrib Especial","24 Anos","Feminino","Urbana","8","10626,60","10,63"
"2009","46-Ap Tempo Contrib Especial","25 Anos","Feminino","Urbana","161","276259,23","276,26"
"2009","46-Ap Tempo Contrib Especial","26 Anos","Feminino","Urbana","69","123031,36","123,03"
"2009","46-Ap Tempo Contrib Especial","27 Anos","Feminino","Urbana","20","38072,28","38,07"
"2009","46-Ap Tempo Contrib Especial","28 Anos","Feminino","Urbana","14","23349,48","23,35"
"2009","46-Ap Tempo Contrib Especial","29 Anos","Feminino","Urbana","8","19390,48","19,39"
"2009","46-Ap Tempo Contrib Especial","30 Anos","Feminino","Urbana","2","4575,13","4,58"
"2009","46-Ap Tempo Contrib Especial","31 Anos","Feminino","Urbana","1","576,13","0,58"
"2009","46-Ap Tempo Contrib Especial","32 Anos","Feminino","Urbana","1","4117,57","4,12"
"2009","46-Ap Tempo Contrib Especial","Ignorado","Feminino","Urbana","12","18643,21","18,64"
"2009","Outras Ap Tempo Contrib","25 Anos","Feminino","Urbana","2730","2880512,32","2880,51"
"2009","Outras Ap Tempo Contrib","26 Anos","Feminino","Urbana","779","716608,67","716,61"
"2009","Outras Ap Tempo Contrib","27 Anos","Feminino","Urbana","536","509088,49","509,09"
"2009","Outras Ap Tempo Contrib","28 Anos","Feminino","Urbana","261","258777,51","258,78"
"2009","Outras Ap Tempo Contrib","29 Anos","Feminino","Urbana","188","195501,64","195,50"
"2009","Outras Ap Tempo Contrib","30 Anos","Feminino","Urbana","154","165773,12","165,77"
"2009","Outras Ap Tempo Contrib","31 Anos","Feminino","Urbana","56","64915,55","64,92"
"2009","Outras Ap Tempo Contrib","32 Anos","Feminino","Urbana","30","35972,88","35,97"
"2009","Outras Ap Tempo Contrib","33 Anos","Feminino","Urbana","19","22742,15","22,74"
"2009","Outras Ap Tempo Contrib","34 Anos","Feminino","Urbana","7","7652,49","7,65"
"2009","Outras Ap Tempo Contrib","35 Anos","Feminino","Urbana","8","9546,43","9,55"
"2009","Outras Ap Tempo Contrib","36 Anos","Feminino","Urbana","1","465,00","0,47"
"2009","Outras Ap Tempo Contrib","37 Anos","Feminino","Urbana","4","7566,80","7,57"
"2009","Outras Ap Tempo Contrib","38 Anos","Feminino","Urbana","2","2171,08","2,17"
"2009","Outras Ap Tempo Contrib","40 Anos e Mais","Feminino","Urbana","1","1351,75","1,35"
"2009","Outras Ap Tempo Contrib","Ignorado","Feminino","Urbana","63","33835,67","33,84"
"2009","Outras Ap Tempo Contrib","Ignorado","Feminino","Urbana","1","512,43","0,51"
"2009","42-Ap Tempo Contrib Lops","25 Anos","Feminino","Rural","1","1108,09","1,11"
"2009","42-Ap Tempo Contrib Lops","26 Anos","Feminino","Rural","3","1395,00","1,40"
"2009","42-Ap Tempo Contrib Lops","27 Anos","Feminino","Rural","10","4766,20","4,77"
"2009","42-Ap Tempo Contrib Lops","28 Anos","Feminino","Rural","30","14136,65","14,14"
"2009","42-Ap Tempo Contrib Lops","29 Anos","Feminino","Rural","10","4650,00","4,65"
"2009","42-Ap Tempo Contrib Lops","30 Anos","Feminino","Rural","51","26565,87","26,57"
"2009","42-Ap Tempo Contrib Lops","31 Anos","Feminino","Rural","17","7958,28","7,96"
"2009","42-Ap Tempo Contrib Lops","32 Anos","Feminino","Rural","9","4267,77","4,27"
"2009","42-Ap Tempo Contrib Lops","33 Anos","Feminino","Rural","8","4274,74","4,27"
"2009","42-Ap Tempo Contrib Lops","34 Anos","Feminino","Rural","1","415,00","0,42"
"2009","42-Ap Tempo Contrib Lops","35 Anos","Feminino","Rural","2","1121,57","1,12"
"2009","42-Ap Tempo Contrib Lops","36 Anos","Feminino","Rural","4","2101,33","2,10"
"2009","42-Ap Tempo Contrib Lops","37 Anos","Feminino","Rural","2","1115,53","1,12"
"2009","42-Ap Tempo Contrib Lops","38 Anos","Feminino","Rural","1","465,00","0,47"
"2009","42-Ap Tempo Contrib Lops","39 Anos","Feminino","Rural","2","1006,26","1,01"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Rural","1","465,00","0,47"
"2009","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Rural","1","465,00","0,47"
"2009","42-Ap Tempo Contrib Lops","Ignorado","Feminino","Rural","21","9565,00","9,57"
"2008","42-Ap Tempo Contrib Lops","30 Anos","Masculino","Urbana","3318","4026898,83","4026,90"
"2008","42-Ap Tempo Contrib Lops","31 Anos","Masculino","Urbana","5339","4755792,78","4755,79"
"2008","42-Ap Tempo Contrib Lops","32 Anos","Masculino","Urbana","17470","13286454,37","13286,45"
"2008","42-Ap Tempo Contrib Lops","33 Anos","Masculino","Urbana","14563","12480286,86","12480,29"
"2008","42-Ap Tempo Contrib Lops","34 Anos","Masculino","Urbana","8400","8180371,49","8180,37"
"2008","42-Ap Tempo Contrib Lops","35 Anos","Masculino","Urbana","73748","100116276,85","100116,28"
"2008","42-Ap Tempo Contrib Lops","36 Anos","Masculino","Urbana","19383","26532079,49","26532,08"
"2008","42-Ap Tempo Contrib Lops","37 Anos","Masculino","Urbana","11174","15802666,74","15802,67"
"2008","42-Ap Tempo Contrib Lops","38 Anos","Masculino","Urbana","6826","10141493,41","10141,49"
"2008","42-Ap Tempo Contrib Lops","39 Anos","Masculino","Urbana","4064","6293450,09","6293,45"
"2008","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","838","1452135,58","1452,14"
"2008","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","540","985796,90","985,80"
"2008","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","2331","3781084,00","3781,08"
"2008","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","1394","2362126,19","2362,13"
"2008","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","4","8676,81","8,68"
"2008","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","10","26620,58","26,62"
"2008","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","9","21108,11","21,11"
"2008","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","1","3160,64","3,16"
"2008","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","1","3038,63","3,04"
"2008","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","2","6199,27","6,20"
"2008","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","3","7700,30","7,70"
"2008","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","124","231106,42","231,11"
"2008","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","162","287334,05","287,33"
"2008","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","291","532169,88","532,17"
"2008","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","73","132181,26","132,18"
"2008","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","19","35972,43","35,97"
"2008","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","35","68960,34","68,96"
"2008","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","46","88252,97","88,25"
"2008","42-Ap Tempo Contrib Lops","Ignorado","Masculino","Urbana","1891","2265627,00","2265,63"
"2008","46-Ap Tempo Contrib Especial","Até 15 Anos","Masculino","Urbana","153","273105,00","273,11"
"2008","46-Ap Tempo Contrib Especial","16 Anos","Masculino","Urbana","22","40356,44","40,36"
"2008","46-Ap Tempo Contrib Especial","17 Anos","Masculino","Urbana","24","52553,93","52,55"
"2008","46-Ap Tempo Contrib Especial","18 Anos","Masculino","Urbana","25","52836,75","52,84"
"2008","46-Ap Tempo Contrib Especial","19 Anos","Masculino","Urbana","24","54001,03","54,00"
"2008","46-Ap Tempo Contrib Especial","20 Anos","Masculino","Urbana","22","43702,52","43,70"
"2008","46-Ap Tempo Contrib Especial","21 Anos","Masculino","Urbana","12","25443,64","25,44"
"2008","46-Ap Tempo Contrib Especial","22 Anos","Masculino","Urbana","13","24126,23","24,13"
"2008","46-Ap Tempo Contrib Especial","23 Anos","Masculino","Urbana","12","20756,63","20,76"
"2008","46-Ap Tempo Contrib Especial","24 Anos","Masculino","Urbana","32","69224,73","69,22"
"2008","46-Ap Tempo Contrib Especial","25 Anos","Masculino","Urbana","1206","2683282,62","2683,28"
"2008","46-Ap Tempo Contrib Especial","26 Anos","Masculino","Urbana","470","1011269,17","1011,27"
"2008","46-Ap Tempo Contrib Especial","27 Anos","Masculino","Urbana","318","724532,86","724,53"
"2008","46-Ap Tempo Contrib Especial","28 Anos","Masculino","Urbana","175","384451,40","384,45"
"2008","46-Ap Tempo Contrib Especial","29 Anos","Masculino","Urbana","91","192657,29","192,66"
"2008","46-Ap Tempo Contrib Especial","30 Anos","Masculino","Urbana","43","89309,98","89,31"
"2008","46-Ap Tempo Contrib Especial","31 Anos","Masculino","Urbana","20","45398,64","45,40"
"2008","46-Ap Tempo Contrib Especial","32 Anos","Masculino","Urbana","12","29892,54","29,89"
"2008","46-Ap Tempo Contrib Especial","33 Anos","Masculino","Urbana","4","5454,71","5,45"
"2008","46-Ap Tempo Contrib Especial","34 Anos","Masculino","Urbana","1","2850,22","2,85"
"2008","46-Ap Tempo Contrib Especial","40 Anos e Mais","Masculino","Urbana","1","415,00","0,42"
"2008","46-Ap Tempo Contrib Especial","Ignorado","Masculino","Urbana","36","65930,78","65,93"
"2008","Outras Ap Tempo Contrib","25 Anos","Masculino","Urbana","1","3029,50","3,03"
"2008","Outras Ap Tempo Contrib","25 Anos","Masculino","Urbana","1","380,00","0,38"
"2008","Outras Ap Tempo Contrib","30 Anos","Masculino","Urbana","225","365251,18","365,25"
